"id","address","size","type","rent","rentalAgreement","dateOfFree","waterPrice","link","added_timestamp","available","removed_timestamp","buildingYear","floor","buildingCondition","layout","roomNumbers","buildingAmeneties","possibleDuplicateFlag","costDescription","housingCooperative","energyClass","lessor","renovations","balcony","description","search_city","lon","lat","size1"
"708517","Vaasa Pukinjärvi Riimutie 14 B 17, 65230 VAASA","86","kerrostalo","783,75","toistaiseksi","1.9.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/pukinjarvi/kerrostalo/708517","2019-07-31 22:31:39","No","2019-08-29 10:31:05","1998","1,2","hyvä","4h+k+s+t/p","4 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","C","KOy Pikipruukki FAb",NA,NA,"Saunallinen perheasunto lapsiperheiden suosimalla Pukinjärven alueella. Kaksitasoinen huoneisto. Sähkölämmitys. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.6182239,63.1293411,86
"708521","Vaasa Alkulanpolku 5 A 8, 65380 VAASA","74.5 m²","kerrostalo","669,01 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/kerrostalo/708521","2019-07-16 18:38:17","No","2019-08-20 10:31:21",NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.7265711,63.0817174,74.5
"708526","Vaasa Teeriniemi Palokärjenkatu 4 B 13, 65320 VAASA","64 m²","kerrostalo","676,51 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/teeriniemi/kerrostalo/708526","2019-07-16 18:51:30","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6817775,63.0970971,64
"708527","Vaasa Keskusta Klemetinkatu 8 E 62, 65100 VAASA","79.5 m²","kerrostalo","928,84 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/keskusta/kerrostalo/708527","2019-07-16 18:22:03","No","2019-09-18 10:31:16",NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6257368,63.0954431,79.5
"708531","Vaasa Teeriniemi Palokärjenkatu 4 B 17, 65320 VAASA","83 m²","kerrostalo","859,21 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/teeriniemi/kerrostalo/708531","2019-07-16 18:30:05","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6817775,63.0970971,83
"708538","Vaasa Keskusta Kellosepänkatu 22 A 8, 65100 VAASA","68.5 m²","kerrostalo","825,77 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/keskusta/kerrostalo/708538","2019-07-16 18:30:41","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.628502,63.09108,68.5
"708540","Vaasa Keskusta Poikkikuja 1-3 A 3, 65100 VAASA","108.5","kerrostalo","1214,04","toistaiseksi","1.10.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/keskusta/kerrostalo/708540","2019-09-03 10:33:44","Yes",NA,"2000","2","hyvä","5h+k+s+p","5 +","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","D","KOy Pikipruukki FAb",NA,NA,"Erittäin tilava, saunallinen perheasunto hyvällä paikalla ydinkeskustan tuntumassa. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.635055,63.0910433,108.5
"708542","Vaasa Suvilahti Patteriniementie 15 C 21, 65350 VAASA","92.5","kerrostalo","820,35","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/suvilahti/kerrostalo/708542","2019-08-19 22:32:22","Yes",NA,"1974","2","hyvä","4h+k+p","4 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","F","KOy Pikipruukki FAb",NA,NA,"Perheasunto, hissitalon 2. kerroksessa kysytyllä Suvilahden asuinalueella. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.6608117,63.06955,92.5
"708549","Vaasa Keskusta Koulukatu 16 B 11, 65100 VAASA","59.8 m²","kerrostalo","693,08 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/keskusta/kerrostalo/708549","2019-07-16 18:31:06","No","2019-08-14 10:31:20",NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6052673,63.0962014,59.8
"708551","Vaasa Vöyrinkaupunki Pitkänlahdenkatu 30 C 17, 65100 VAASA","91 m²","kerrostalo","1047,24 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/voyrinkaupunki/kerrostalo/708551","2019-07-16 18:59:09","No","2019-08-16 10:31:18",NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6182253,63.1005495,91
"708565","Vaasa Alkulanpolku 6 A 6, 65380 VAASA","60.5","kerrostalo","579,19","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/kerrostalo/708565","2019-08-19 10:32:33","Yes",NA,"1981","2","hyvä","2h+k+p","Kaksio","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","D","KOy Pikipruukki FAb",NA,NA,"Edullinen kaksio, 2. kerroksessa Alkulan alueella. Ruokakauppa ja kirjasto lähellä. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.7270979,63.0815884,60.5
"708567","Vaasa Kotiranta Karitie 14 A 4, 65230 VAASA","86.5 m²","kerrostalo","929,06 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/kotiranta/kerrostalo/708567","2019-07-16 18:25:06","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6239974,63.1128664,86.5
"708571","Vaasa Gerby Rajarinne 2 F 26, 65280 VAASA","55","kerrostalo","550,06","toistaiseksi","1.10.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/gerby/kerrostalo/708571","2019-09-03 10:31:38","No","2019-09-16 10:31:01","1991","1","hyvä","2h+k+t","Kaksio","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","D","KOy Pikipruukki FAb",NA,NA,"Kaksio omalla terassilla pientalon alimmassa kerroksessa. Luonnonläheinen sijainti Gerbyssä, aivan meren rannalla. Hyvät ulkoilumaastot. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.5576559,63.1363771,55
"708573","Vaasa Palosaari Palosaarentie 29 as 1, 65200 VAASA","60 m²","kerrostalo","671,34 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/palosaari/kerrostalo/708573","2019-07-16 18:59:58","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.5962371,63.1096681,60
"708576","Vaasa Pukinjärvi Varsatie 12 C 33, 65230 VAASA","82.5","kerrostalo","779,95","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/pukinjarvi/kerrostalo/708576","2019-09-13 22:31:46","Yes",NA,"1998","2","hyvä","3h+k+s+p","3 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","C","KOy Pikipruukki FAb",NA,NA,"Tilava, saunallinen perheasunto lapsiperheiden suosimalla Pukinjärven alueella. Vuokraamme myös tarvittaessa autopaikan. Huoneistossa on sähkölämmitys. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.6185616,63.1298529,82.5
"708585","Vaasa Vetokannas Verkkokatu 5 D 4, 65230 VAASA","86","kerrostalo","890,49","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/vetokannas/kerrostalo/708585","2019-08-19 22:33:28","Yes",NA,"1999","1,2","hyvä","4h+k+s+t","4 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","D","KOy Pikipruukki FAb",NA,NA,"Kaksitasoinen rivitalohuoneisto, omalla saunalla ja terassilla. Hyvä sijainti Vetokannaksella, aivan Palosaaren tuntumassa. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.6134352,63.116744,86
"708589","Vaasa Teeriniemi Palokärjenkatu 3 A 10, 65320 VAASA","72 m²","kerrostalo","723,30 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/teeriniemi/kerrostalo/708589","2019-07-16 18:59:21","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.682066,63.0969742,72
"708591","Vaasa Gerby Talkootie 20 E 31, 65280 VAASA","73","kerrostalo","727,16","toistaiseksi","1.9.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/gerby/kerrostalo/708591","2019-08-06 19:28:09","Yes",NA,"1991","2","hyvä","3h+k+p","3 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","D","KOy Pikipruukki FAb",NA,NA,"Kolmio Gerbyssä, luonnon keskellä. Viihtyisän pientalon 2. kerros. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.5863963,63.136679,73
"708593","Vaasa Melaniemi Virtakatu 1 B 13, 65320 VAASA","59 m²","kerrostalo","601,30 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/melaniemi/kerrostalo/708593","2019-07-16 18:28:50","No","2019-07-24 12:00:42",NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6911949,63.0818163,59
"708602","Vaasa Lehtikuusentie 2 C 20, 65380 VAASA","75.5","kerrostalo","698,38","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/kerrostalo/708602","2019-09-03 10:35:32","Yes",NA,"1979","3","hyvä","3h+k+p","3 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","D","KOy Pikipruukki FAb",NA,NA,"Kolmio peruskorjatussa kiinteistössä Alkulan alueella. Ruokakauppa, kirjasto sekä ala- että yläaste lähellä. Vuokraamme tarvittaessa myös autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.717376,63.0827602,75.5
"708605","Vaasa Melaniemi Piirikatu 21 H 58, 65320 VAASA","65.5 m²","kerrostalo","651,42 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/melaniemi/kerrostalo/708605","2019-07-16 18:25:55","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6943827,63.0863648,65.5
"708611","Vaasa Keskusta Klemetinkatu 8 E 66, 65100 VAASA","79.5 m²","kerrostalo","937,31 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/keskusta/kerrostalo/708611","2019-07-16 19:01:00","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6257368,63.0954431,79.5
"708622","Vaasa Korkeamäki Karhuntie 10 A 30, 65350 VAASA","68.5 m²","kerrostalo","735,01 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/korkeamaki/kerrostalo/708622","2019-07-16 19:00:11","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6472463,63.0829773,68.5
"708624","Vaasa Huutoniemi Puskantie 24 A 1, 65320 VAASA","75 m²","kerrostalo","858,61 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/huutoniemi/kerrostalo/708624","2019-07-16 19:00:23","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6768489,63.094515,75
"708625","Vaasa Korkeamäki Karhuntie 10 D 4, 65350 VAASA","53.5","kerrostalo","574,06","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/korkeamaki/kerrostalo/708625","2019-08-06 19:31:52","Yes",NA,"1970","2","hyvä","2h+k+p","Kaksio","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","F","KOy Pikipruukki FAb",NA,NA,"Mukavan kokoinen kaksio kysytyllä Korkeamäen alueella. Viihtyisän ja rauhallisen kiinteistön 2. kerros. Lyhyt etäisyys keskustaan. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.6472463,63.0829773,53.5
"708632","Vaasa Kotiranta Karitie 14 C 19, 65230 VAASA","58 m²","kerrostalo","669,68 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/kotiranta/kerrostalo/708632","2019-07-16 18:28:38","No","2019-08-12 10:31:20",NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6239974,63.1128664,58
"708637","Vaasa Palosaari Palosaarentie 34 A 7, 65200 VAASA","93","kerrostalo","980,55","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/palosaari/kerrostalo/708637","2019-09-03 10:34:30","Yes",NA,"1994","3","hyvä","4h+k+s+p","4 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","E","KOy Pikipruukki FAb",NA,NA,"Mukava perheasunto kysytyssä kiinteistössä, suositulla Palosaaren auleella. Hissitalon 3. kerros. Alueella hyvät palvelut. Vuokraamme tarvittaessa myös autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.5995763,63.1105634,93
"708639","Vaasa Kotiranta Sorsantie 10 D 34, 65230 VAASA","75.5 m²","kerrostalo","864,16 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/kotiranta/kerrostalo/708639","2019-07-16 18:59:33","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6263745,63.1123896,75.5
"708642","Vaasa Vetokannas Verkkokatu 1 C 25, 65230 VAASA","99.5 m²","kerrostalo","988,95 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/vetokannas/kerrostalo/708642","2019-07-16 18:27:49","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6132361,63.1162232,99.5
"708649","Vaasa Melaniemi Piirikatu 21 F 40, 65320 VAASA","76 m²","kerrostalo","733,34 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/melaniemi/kerrostalo/708649","2019-07-16 18:56:44","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6943827,63.0863648,76
"708653","Vaasa Vöyrinkaupunki Myllykatu 4 J 48, 65100 VAASA","86.5","kerrostalo","835,10","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/voyrinkaupunki/kerrostalo/708653","2019-08-19 22:33:43","Yes",NA,"1994","3,4","hyvä","4h+k+p","4 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","D","KOy Pikipruukki FAb",NA,NA,"Kaksitasoinen perheasunto Vöyrinkaupungilla, kävelymatkan päässä ydinkeskustasta. Tällä alueella myös hyvät palvelut. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.6271641,63.1015874,86.5
"708655","Vaasa Vetokannas Verkkokatu 5 A 9, 65230 VAASA","77 m²","kerrostalo","822,32 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/vetokannas/kerrostalo/708655","2019-07-16 19:00:48","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6134352,63.116744,77
"708656","Vaasa Keskusta Ajurinkatu 32 A 17, 65100 VAASA","82.5 m²","kerrostalo","965,96 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/keskusta/kerrostalo/708656","2019-07-16 18:53:33","No","2019-07-30 10:30:54",NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6289067,63.0944459,82.5
"710411","Vaasa Palosaari Ahventie 4 D 52, 65200 VAASA","65.5 m²","kerrostalo","747,80 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/palosaari/kerrostalo/710411","2019-07-16 18:44:25","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6010804,63.1101295,65.5
"710415","Vaasa Korkeamäki Karhuntie 10 B 22, 65350 VAASA","51.5 m²","kerrostalo","552,60 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/korkeamaki/kerrostalo/710415","2019-07-16 18:40:20","No","2019-08-07 10:31:32",NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6472463,63.0829773,51.5
"710536","Vaasa Kappelinmäentie 7 C 21, 65370 VAASA","77.5 m²","kerrostalo","646,85 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/kerrostalo/710536","2019-07-16 18:27:20","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.7223304,63.0923473,77.5
"710539","Vaasa Vanha Vaasa Thölberginkatu 6 A 20, 65380 VAASA","114 m²","kerrostalo","1109,40 €/kk","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/vanha+vaasa/kerrostalo/710539","2019-07-16 18:44:01","Yes",NA,NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.7200122,63.0716298,114
"710740","Vaasa Keskusta Kirkkopuistikko 4, 65100 VAASA","25 m²","kerrostalo","1 184 €/kk","toistaiseksi","22.7.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/keskusta/kerrostalo/710740","2019-07-16 18:58:56","No","2019-07-26 10:30:53",NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6052783,63.100053,25
"712560","Vaasa Keskusta Pitkäkatu 52 A 2, 65100 VAASA","54 m²","kerrostalo","661,98 €/kk","toistaiseksi","heti vapaa","vuokralainen vastaa","https://www.vuokraovi.com/vuokra-asunto/vaasa/keskusta/kerrostalo/712560","2019-07-16 18:58:42","No","2019-08-24 10:31:15",NA,NA,NA,NA,NA,NA,"0","","","","","","",NA,"Vaasa",21.6212993,63.0932545,54
"716739","Vaasa Suvilahti Vasikanpolku 1 E 46, 65350 VAASA","68","kerrostalo","670,14","toistaiseksi","1.10.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/suvilahti/kerrostalo/716739","2019-08-19 10:33:06","Yes",NA,"1973","1","hyvä","3h+k+p","3 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","E","KOy Pikipruukki FAb",NA,NA,"Hyvän kokoinen kolmio Suvilahden alueella. Paljon palveluita lähettyvillä. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.6602406,63.0727932,68
"716748","Vaasa Gerby Rajarinne 4 L 44, 65280 VAASA","85","kerrostalo","794,09","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/gerby/kerrostalo/716748","2019-08-06 19:29:13","No","2019-08-20 10:31:21","1991","1,2","hyvä","4h+k+t","4 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","D","KOy Pikipruukki FAb",NA,NA,"Perheasunto luonnonläheisellä Gerbyn alueella, aivan meren tuntumassa. Asunto on kahdessa tasossa. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.5592094,63.1367693,85
